open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades
2018-04-16 00:00:00+00:00,0.25551,0.307,0.23983,0.2816,362148317.11,2018-04-22 23:59:59.999000+00:00,99749627.9919463,230126
2018-04-23 00:00:00+00:00,0.2816,0.3866,0.255,0.36254,719224876.24,2018-04-29 23:59:59.999000+00:00,227675755.3555632,457445
2018-04-30 00:00:00+00:00,0.36251,0.3885,0.3187,0.34654,534254260.89,2018-05-06 23:59:59.999000+00:00,189554392.1682272,393544
2018-05-07 00:00:00+00:00,0.34599,0.3474,0.23402,0.27718,575992908.65,2018-05-13 23:59:59.999000+00:00,163932315.3924527,368151
2018-05-14 00:00:00+00:00,0.27718,0.27815,0.23037,0.25556,351300182.6,2018-05-20 23:59:59.999000+00:00,88782374.352707,216750
2018-05-21 00:00:00+00:00,0.25556,0.25999,0.18865,0.19186,495423322.31,2018-05-27 23:59:59.999000+00:00,102972647.0810516,235217
2018-05-28 00:00:00+00:00,0.19198,0.23677,0.17055,0.22659,939992355.62,2018-06-03 23:59:59.999000+00:00,198098868.1589966,356766
2018-06-04 00:00:00+00:00,0.2266,0.2303,0.16806,0.17346,735552057.5,2018-06-10 23:59:59.999000+00:00,151613353.8852049,261284
2018-06-11 00:00:00+00:00,0.17346,0.1813,0.145,0.16044,783679652.73,2018-06-17 23:59:59.999000+00:00,129367034.7379784,245755
2018-06-18 00:00:00+00:00,0.16047,0.17149,0.1191,0.13093,744086496.59,2018-06-24 23:59:59.999000+00:00,110923286.6767186,208441
2018-06-25 00:00:00+00:00,0.13085,0.1459,0.11359,0.14211,816993325.7,2018-07-01 23:59:59.999000+00:00,106141479.729217,196945
2018-07-02 00:00:00+00:00,0.14196,0.16209,0.13698,0.14481,880032853.3,2018-07-08 23:59:59.999000+00:00,131316597.883778,234017
2018-07-09 00:00:00+00:00,0.14482,0.14594,0.122,0.14227,750137027.8,2018-07-15 23:59:59.999000+00:00,100707770.81761,208736
2018-07-16 00:00:00+00:00,0.14231,0.19701,0.14037,0.16916,1679298348.39,2018-07-22 23:59:59.999000+00:00,289267924.2478344,431014
2018-07-23 00:00:00+00:00,0.16937,0.18057,0.1551,0.16268,1105992813.6,2018-07-29 23:59:59.999000+00:00,186608672.484489,327255
2018-07-30 00:00:00+00:00,0.16274,0.163,0.1229,0.13024,851519392.9,2018-08-05 23:59:59.999000+00:00,116789540.625462,241448
2018-08-06 00:00:00+00:00,0.1305,0.13618,0.10713,0.11153,944960119.05,2018-08-12 23:59:59.999000+00:00,112545514.8072722,300301
2018-08-13 00:00:00+00:00,0.11152,0.11415,0.084,0.10143,1177401582.64,2018-08-19 23:59:59.999000+00:00,116873125.3861945,327763
2018-08-20 00:00:00+00:00,0.10131,0.10299,0.08682,0.09306,936005246.6,2018-08-26 23:59:59.999000+00:00,87484308.435669,217527
2018-08-27 00:00:00+00:00,0.09306,0.11032,0.09206,0.10499,1308868332.4,2018-09-02 23:59:59.999000+00:00,134184031.376806,305730
2018-09-03 00:00:00+00:00,0.10471,0.10709,0.07353,0.07601,1098760009.7,2018-09-09 23:59:59.999000+00:00,99051584.126556,247960
2018-09-10 00:00:00+00:00,0.07592,0.07867,0.06089,0.06988,1486880051.8,2018-09-16 23:59:59.999000+00:00,101697086.041207,275354
2018-09-17 00:00:00+00:00,0.06988,0.0939,0.06193,0.08986,2340380742.6,2018-09-23 23:59:59.999000+00:00,184210106.519937,384366
2018-09-24 00:00:00+00:00,0.08985,0.09197,0.07425,0.08511,1967340582.3,2018-09-30 23:59:59.999000+00:00,163163380.61502,359916
2018-10-01 00:00:00+00:00,0.08511,0.087,0.0782,0.08464,895800319.9,2018-10-07 23:59:59.999000+00:00,73878722.815294,180319
2018-10-08 00:00:00+00:00,0.08465,0.0889,0.0692,0.0717,1113247643.8,2018-10-14 23:59:59.999000+00:00,88265598.860279,230701
2018-10-15 00:00:00+00:00,0.07164,0.08497,0.07,0.07721,951188057.2,2018-10-21 23:59:59.999000+00:00,73981309.494522,208197
