open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades
2024-03-18 00:00:00+00:00,68393.47,68956.0,60775.0,67209.99,409762.74414,2024-03-24 23:59:59.999000+00:00,26650024155.369255,18123751
2024-03-25 00:00:00+00:00,67210.0,71769.54,66385.06,71280.01,235409.95755,2024-03-31 23:59:59.999000+00:00,16447219313.362335,12877311
2024-04-01 00:00:00+00:00,71280.0,71288.23,64493.07,69360.39,274227.11488,2024-04-07 23:59:59.999000+00:00,18477347510.28267,13071377
2024-04-08 00:00:00+00:00,69360.38,72797.99,60660.57,65661.84,348008.31904,2024-04-14 23:59:59.999000+00:00,23573044024.564465,15848257
2024-04-15 00:00:00+00:00,65661.85,66867.07,59600.01,64941.15,312265.13225,2024-04-21 23:59:59.999000+00:00,19770016571.144737,15339389
2024-04-22 00:00:00+00:00,64941.15,67232.35,62391.24,63118.62,183902.50753,2024-04-28 23:59:59.999000+00:00,11912668416.230446,9139362
2024-04-29 00:00:00+00:00,63118.62,64734.0,56552.82,64012.0,298372.0172,2024-05-05 23:59:59.999000+00:00,18009828104.661854,10777045
2024-05-06 00:00:00+00:00,64012.0,65500.0,60187.12,61483.99,179712.75232,2024-05-12 23:59:59.999000+00:00,11213593898.291067,8443601
2024-05-13 00:00:00+00:00,61484.0,67700.0,60749.21,66274.01,195247.04901,2024-05-19 23:59:59.999000+00:00,12599942771.404057,8173669
2024-05-20 00:00:00+00:00,66274.0,71979.0,66060.31,68507.67,220708.83749,2024-05-26 23:59:59.999000+00:00,15256004970.768105,9860774
2024-05-27 00:00:00+00:00,68507.67,70687.56,66670.0,67765.63,158352.25614,2024-06-02 23:59:59.999000+00:00,10805470652.432425,7801279
2024-06-03 00:00:00+00:00,67765.62,71997.02,67612.48,69648.14,165061.19141,2024-06-09 23:59:59.999000+00:00,11582063276.178583,7269746
2024-06-10 00:00:00+00:00,69648.15,70195.94,65078.0,66676.87,174066.07718,2024-06-16 23:59:59.999000+00:00,11762729785.61039,9048588
2024-06-17 00:00:00+00:00,66676.86,67298.81,63178.32,63210.01,155589.33133,2024-06-23 23:59:59.999000+00:00,10122248450.960325,8573684
2024-06-24 00:00:00+00:00,63210.01,63369.8,58402.0,62772.01,177837.60164,2024-06-30 23:59:59.999000+00:00,10895644844.968416,8998803
2024-07-01 00:00:00+00:00,62772.01,63861.76,53485.93,55857.81,251967.61048,2024-07-07 23:59:59.999000+00:00,14670868704.863087,13582481
2024-07-08 00:00:00+00:00,55857.81,61420.69,54260.16,60797.91,190723.74928,2024-07-14 23:59:59.999000+00:00,11007710725.57499,12556656
2024-07-15 00:00:00+00:00,60797.91,68366.66,60632.3,68165.34,205198.52303,2024-07-21 23:59:59.999000+00:00,13292211903.247013,13153545
2024-07-22 00:00:00+00:00,68165.35,69399.99,63456.7,68249.88,177889.46168,2024-07-28 23:59:59.999000+00:00,11859803772.719896,10470425
2024-07-29 00:00:00+00:00,68249.88,70079.99,57122.77,58161.0,216238.9234,2024-08-04 23:59:59.999000+00:00,13848492540.56757,13595613
2024-08-05 00:00:00+00:00,58161.0,62745.14,49000.0,58712.59,370726.80645,2024-08-11 23:59:59.999000+00:00,20664617446.70927,19950644
2024-08-12 00:00:00+00:00,58712.59,61800.0,56078.54,58427.35,179945.24534,2024-08-18 23:59:59.999000+00:00,10641038279.55444,12150950
2024-08-19 00:00:00+00:00,58427.35,65000.0,57787.3,64220.0,169792.31289,2024-08-25 23:59:59.999000+00:00,10379608164.001375,12611222
2024-08-26 00:00:00+00:00,64219.99,64481.0,57201.0,57301.86,176518.33308,2024-09-01 23:59:59.999000+00:00,10600417563.383623,17450976
2024-09-02 00:00:00+00:00,57301.77,59809.65,52550.0,54869.95,196506.89846,2024-09-08 23:59:59.999000+00:00,11053922343.019608,19724780
2024-09-09 00:00:00+00:00,54869.95,60625.0,54591.96,59132.0,175833.33846,2024-09-15 23:59:59.999000+00:00,10149277815.875196,20170673
2024-09-16 00:00:00+00:00,59132.0,64133.32,57493.3,63578.76,178097.29669,2024-09-22 23:59:59.999000+00:00,10891159206.155716,24067959
2024-09-23 00:00:00+00:00,63578.76,66498.0,62538.75,65602.01,132963.29721,2024-09-29 23:59:59.999000+00:00,8567141508.640135,21839889
2024-09-30 00:00:00+00:00,65602.01,65618.8,59828.11,62819.91,169447.68762,2024-10-06 23:59:59.999000+00:00,10514477581.542381,26681226
2024-10-07 00:00:00+00:00,62819.91,64478.19,58946.0,62870.02,136109.36376,2024-10-13 23:59:59.999000+00:00,8452537409.97433,23384266
2024-10-14 00:00:00+00:00,62870.02,69400.0,62457.81,69031.99,185982.16665,2024-10-20 23:59:59.999000+00:00,12444288143.45365,27042033
2024-10-21 00:00:00+00:00,69032.0,69519.52,65260.0,68021.7,159069.27886,2024-10-27 23:59:59.999000+00:00,10705517767.950563,24438978
2024-10-28 00:00:00+00:00,68021.69,73620.12,67478.73,68775.99,209232.69647,2024-11-03 23:59:59.999000+00:00,14758183887.5345,28485013
2024-11-04 00:00:00+00:00,68775.99,81500.0,66835.0,80370.01,327445.15705,2024-11-10 23:59:59.999000+00:00,24423000720.337807,38565949
2024-11-11 00:00:00+00:00,80370.01,93265.64,80216.01,89855.99,417630.302334,2024-11-17 23:59:59.999000+00:00,36847212262.09091,59818191
2024-11-18 00:00:00+00:00,89855.98,99588.01,89376.9,97900.04,303784.771782,2024-11-24 23:59:59.999000+00:00,28960077328.12774,45298675
2024-11-25 00:00:00+00:00,97900.05,98871.8,90791.1,97185.18,237818.37314,2024-12-01 23:59:59.999000+00:00,22633035165.957863,41943380
2024-12-02 00:00:00+00:00,97185.17,104088.0,90500.0,101109.59,302152.735462,2024-12-08 23:59:59.999000+00:00,29754805118.29742,44131280
2024-12-09 00:00:00+00:00,101109.6,105250.0,94150.05,104463.99,230968.339905,2024-12-15 23:59:59.999000+00:00,22903414201.63891,48813901
2024-12-16 00:00:00+00:00,104463.99,108353.0,92232.54,95186.27,281544.242246,2024-12-22 23:59:59.999000+00:00,28327504722.7653,46077110
2024-12-23 00:00:00+00:00,95186.28,99963.7,92520.0,93738.2,140614.68725,2024-12-29 23:59:59.999000+00:00,13464079520.22844,28689751
2024-12-30 00:00:00+00:00,93738.19,98976.91,91530.45,98363.61,111914.7951,2025-01-05 23:59:59.999000+00:00,10674467144.692244,20090990
2025-01-06 00:00:00+00:00,98363.61,102724.38,91203.67,94545.06,172710.45967,2025-01-12 23:59:59.999000+00:00,16575552484.727848,28219131
2025-01-13 00:00:00+00:00,94545.07,106422.43,89256.69,101331.57,235685.9926,2025-01-19 23:59:59.999000+00:00,23454059104.495823,30086575
