open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades
2017-11-06 00:00:00+00:00,1.5,2.1997,0.5,1.49,2089729.52,2017-11-12 23:59:59.999000+00:00,3707027.308742,9992
2017-11-13 00:00:00+00:00,1.5,1.7381,1.49,1.6,1610933.24,2017-11-19 23:59:59.999000+00:00,2541314.483326,8680
2017-11-20 00:00:00+00:00,1.6,1.9588,1.5388,1.8388,2267428.56,2017-11-26 23:59:59.999000+00:00,3808343.854716,10445
2017-11-27 00:00:00+00:00,1.8388,2.4,1.55,2.2617,3432682.54,2017-12-03 23:59:59.999000+00:00,6611037.60733,20438
2017-12-04 00:00:00+00:00,2.2617,2.84,2.1315,2.4619,3416357.72,2017-12-10 23:59:59.999000+00:00,8634101.388227,34630
2017-12-11 00:00:00+00:00,2.4616,6.7,2.265,5.999,5874949.0,2017-12-17 23:59:59.999000+00:00,22688776.467042,58729
2017-12-18 00:00:00+00:00,5.999,6.463,3.25,5.181,9219971.64,2017-12-24 23:59:59.999000+00:00,46515389.417306,140591
2017-12-25 00:00:00+00:00,5.1899,11.3,5.029,8.53,14345936.5,2017-12-31 23:59:59.999000+00:00,120932364.299331,433078
2018-01-01 00:00:00+00:00,8.5478,23.6,7.8,18.594,11268088.6,2018-01-07 23:59:59.999000+00:00,156650804.082777,277796
2018-01-08 00:00:00+00:00,18.5375,25.18,13.66,20.4541,13503238.56,2018-01-14 23:59:59.999000+00:00,262105886.773142,396861
2018-01-15 00:00:00+00:00,20.4546,23.231,9.4001,14.1334,37832511.6,2018-01-21 23:59:59.999000+00:00,540681086.90407,667114
2018-01-22 00:00:00+00:00,14.1334,14.4978,11.6101,13.7739,12742978.45,2018-01-28 23:59:59.999000+00:00,168272810.229415,318094
2018-01-29 00:00:00+00:00,13.7739,13.87,7.3,8.3511,13684581.06,2018-02-04 23:59:59.999000+00:00,136075317.845698,507890
2018-02-05 00:00:00+00:00,8.4003,10.4444,5.5233,8.674,22565489.93,2018-02-11 23:59:59.999000+00:00,185152141.925973,648228
2018-02-12 00:00:00+00:00,8.6739,11.8461,8.659,10.6631,16513922.52,2018-02-18 23:59:59.999000+00:00,171804354.880723,628643
2018-02-19 00:00:00+00:00,10.6631,11.2,8.6,9.35,11631852.18,2018-02-25 23:59:59.999000+00:00,113682507.373419,466691
2018-02-26 00:00:00+00:00,9.3677,11.1743,9.09,10.4139,8416565.11,2018-03-04 23:59:59.999000+00:00,87592854.796148,317541
2018-03-05 00:00:00+00:00,10.4139,10.4533,7.06,8.268,13040349.06,2018-03-11 23:59:59.999000+00:00,110606226.759511,383489
2018-03-12 00:00:00+00:00,8.2679,11.0,7.66,8.9648,31143427.41,2018-03-18 23:59:59.999000+00:00,284401268.436694,577404
2018-03-19 00:00:00+00:00,8.9664,14.9444,8.45,12.95,37630285.01,2018-03-25 23:59:59.999000+00:00,416216206.66803104,775195
2018-03-26 00:00:00+00:00,12.95,13.04,9.6305,11.0767,28453876.61,2018-04-01 23:59:59.999000+00:00,318134608.504753,681910
