open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades
2020-08-10 00:00:00+00:00,2.85,4.1387,2.8433,3.3885,8187688.49,2020-08-16 23:59:59.999000+00:00,28653425.989224,100673
2020-08-17 00:00:00+00:00,3.3885,3.7092,2.7431,3.25,9652951.03,2020-08-23 23:59:59.999000+00:00,30459870.306206,102131
2020-08-24 00:00:00+00:00,3.2658,4.7117,3.0001,4.4309,12907851.82,2020-08-30 23:59:59.999000+00:00,48126132.002314,155768
2020-08-31 00:00:00+00:00,4.4127,4.9475,2.0926,3.0941,17419598.03,2020-09-06 23:59:59.999000+00:00,60690803.876174,191183
2020-09-07 00:00:00+00:00,3.0785,3.8838,2.38,3.2603,20768444.34,2020-09-13 23:59:59.999000+00:00,66645075.966193,205420
2020-09-14 00:00:00+00:00,3.2656,3.5393,2.36,2.8628,21784849.67,2020-09-20 23:59:59.999000+00:00,62684898.438377,277315
2020-09-21 00:00:00+00:00,2.8628,3.2766,2.4689,3.1578,17519195.44,2020-09-27 23:59:59.999000+00:00,51303639.178914,227692
2020-09-28 00:00:00+00:00,3.1557,3.2109,2.42,2.5202,8453746.68,2020-10-04 23:59:59.999000+00:00,23402734.296632,98148
2020-10-05 00:00:00+00:00,2.5181,2.683,2.0123,2.4227,11599981.78,2020-10-11 23:59:59.999000+00:00,27445591.390531,105214
2020-10-12 00:00:00+00:00,2.4228,2.7044,2.1071,2.215,8494533.99,2020-10-18 23:59:59.999000+00:00,20160659.887581,86088
2020-10-19 00:00:00+00:00,2.2137,2.2148,1.76,1.7926,11363839.24,2020-10-25 23:59:59.999000+00:00,22116663.821959,103608
2020-10-26 00:00:00+00:00,1.7925,1.8685,1.3163,1.608,12415550.34,2020-11-01 23:59:59.999000+00:00,19688956.195173,94060
2020-11-02 00:00:00+00:00,1.6076,2.4975,1.2733,2.1558,23519422.82,2020-11-08 23:59:59.999000+00:00,44098498.264837,165017
2020-11-09 00:00:00+00:00,2.1515,2.3257,1.825,2.0407,14691581.95,2020-11-15 23:59:59.999000+00:00,30390692.834096,125211
2020-11-16 00:00:00+00:00,2.039,2.51,1.9858,2.1514,15950422.78,2020-11-22 23:59:59.999000+00:00,35142165.551955,205177
2020-11-23 00:00:00+00:00,2.161,2.49,1.7212,1.9153,20076252.86,2020-11-29 23:59:59.999000+00:00,41971824.184049,251863
